Status,ActivityCompleted,nps_score,Comments,Sentiment,Device Type,Browser
Complete,2022-09-05T21:03:58Z,1,Your website won’t accept my info .I’ve rented from you before…….,Negative,Desktop,Safari
Complete,2022-09-05T21:08:26Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-05T21:27:23Z,5,,,Mobile,Google App
Complete,2022-09-05T21:29:47Z,4,,,Mobile,Safari mobile
Complete,2022-09-05T21:35:52Z,5,,,Mobile,Safari mobile
Complete,2022-09-05T21:46:56Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-05T22:00:02Z,5,Provided all the information I needed,Positive,Mobile,Chrome Mobile
Complete,2022-09-05T22:07:35Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-05T22:08:52Z,3,Slow response time,Negative,Mobile,Chrome Mobile
Complete,2022-09-05T22:12:55Z,1,equipment unavailable,Negative,Desktop,Chrome
Complete,2022-09-05T22:23:23Z,4,,,Mobile,Safari mobile
Complete,2022-09-05T22:27:57Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-05T22:38:53Z,5,It’s easy to use,Positive,Desktop,Safari
Complete,2022-09-05T22:40:01Z,4,,,Mobile,Mobile Samsung Browser
Complete,2022-09-05T22:40:50Z,5,,,Mobile,Safari mobile
Complete,2022-09-05T23:02:22Z,5,,,Desktop,Chrome
Complete,2022-09-05T23:11:06Z,5,the customer service was very help and professional,Positive,Desktop,Chrome
Complete,2022-09-05T23:12:11Z,5,Because I actually found what I was looking for,Positive,Mobile,Chrome Mobile
Complete,2022-09-05T23:14:16Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-05T23:20:12Z,5,Easy access,Positive,Mobile,Chrome Mobile
Complete,2022-09-05T23:35:06Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-06T00:30:24Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T00:37:07Z,2,,,Mobile,Safari mobile
Complete,2022-09-06T00:45:08Z,5,Good selection of equipment and tools. Having the prices listed has helped me out in my planning for projects. Saves me times.,Positive,Mobile,Chrome Mobile
Complete,2022-09-06T01:33:51Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-06T01:54:32Z,5,,,Desktop,Chrome
Complete,2022-09-06T01:58:12Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T02:17:01Z,1,At the price you charge it’s cheaper for me to buy a generator.,Positive,Desktop,Safari
Complete,2022-09-06T02:44:47Z,5,,,Desktop,Safari
Complete,2022-09-06T03:01:27Z,5,Fast and easy,Positive,Mobile,Chrome Mobile
Complete,2022-09-06T03:32:08Z,3,webdite keeps erroring,Negative,Desktop,Chrome
Complete,2022-09-06T03:34:53Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T03:40:03Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T03:47:48Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T03:49:13Z,5,Easy to use.,Positive,Mobile,Safari mobile
Complete,2022-09-06T04:34:30Z,3,,,Mobile,Safari mobile
Complete,2022-09-06T05:02:59Z,3,Haven’t completed my quest yet.,Neutral,Mobile,Google App
Complete,2022-09-06T07:55:19Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-06T09:33:45Z,5,Great service,Positive,Mobile,Safari mobile
Complete,2022-09-06T09:42:40Z,3,No company location,Negative,Desktop,Microsoft Edge
Complete,2022-09-06T10:00:10Z,2,,,Desktop,Chrome
Complete,2022-09-06T10:52:56Z,1,,,Desktop,Chrome
Complete,2022-09-06T11:00:52Z,1,,,Desktop,Microsoft Edge
Complete,2022-09-06T11:12:54Z,1,,,Desktop,Chrome
Complete,2022-09-06T11:15:39Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T11:35:55Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T11:40:35Z,5,,,Desktop,Chrome
Complete,2022-09-06T11:47:03Z,5,,,Mobile,Google App
Complete,2022-09-06T11:49:28Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T11:51:04Z,4,,,Desktop,Chrome
Complete,2022-09-06T11:52:17Z,1,"Website freezes a lot, doesn't load completely.",Negative,Mobile,Chrome Mobile
Complete,2022-09-06T11:58:55Z,5,ease of use,Positive,Desktop,Chrome
Complete,2022-09-06T12:02:47Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T12:03:21Z,5,Easy and clear to use,Positive,Mobile,Safari mobile
Complete,2022-09-06T12:06:59Z,5,,,Desktop,Firefox
Complete,2022-09-06T12:13:39Z,3,"It doesn't show me that the equipment is not available until I try to check out.

I don't trust that the site is correct.",Negative,Mobile,Safari mobile
Complete,2022-09-06T12:15:58Z,1,The site would not show me any tools and just kept directing me to call a phone number.,Negative,Mobile,Chrome Mobile
Complete,2022-09-06T12:25:26Z,1,,,Desktop,Chrome
Complete,2022-09-06T12:28:07Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T12:28:09Z,3,,,Desktop,Microsoft Edge
Complete,2022-09-06T12:28:20Z,5,"I find the online portal a useful tool n many ways. ex. like keeping track of the equipment and making sure its called off rent and make sure nothing gets missed. PS, I already did this survey last week.  Regards,",Positive,Desktop,Firefox
Complete,2022-09-06T12:28:26Z,5,,,Desktop,Chrome
Complete,2022-09-06T12:29:39Z,1,You can't select the credits to pay and the system keeps going down making it impossible to use,Negative,Desktop,Chrome
Complete,2022-09-06T12:32:35Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T12:34:24Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T12:36:45Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T12:41:40Z,2,need to clear history all the time to use the site,Negative,Desktop,Chrome
Complete,2022-09-06T12:47:50Z,5,,,Desktop,Chrome
Complete,2022-09-06T12:48:14Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-06T12:48:15Z,1,"I have updated several items as to pickup being requested, when I log back in it shows they have not been scheduled for pick up",Negative,Desktop,Chrome
Complete,2022-09-06T12:49:50Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T12:50:29Z,1,,,Desktop,Firefox
Complete,2022-09-06T12:51:00Z,4,"I’ve never been looking for much online, but this has been easy so far.",Positive,Desktop,Safari
Complete,2022-09-06T12:54:41Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T12:56:45Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-06T12:57:32Z,1,,,Desktop,Chrome
Complete,2022-09-06T13:00:14Z,4,,,Desktop,Microsoft Edge
Complete,2022-09-06T13:02:34Z,1,"person could not look up
at what location you have
directional underground boring
machine",Negative,Mobile,Safari mobile
Complete,2022-09-06T13:03:04Z,1,"after i spoke with your rep, i was not able to rent a simple lift.",Negative,Desktop,Microsoft Edge
Complete,2022-09-06T13:03:45Z,1,stop,Negative,Desktop,Chrome
Complete,2022-09-06T13:04:18Z,4,Easy,Positive,Mobile,Safari mobile
Complete,2022-09-06T13:09:13Z,1,"When asking your staff this morning if there was any refund options due to flash flooding that happened this weekend, they said ""no, it's just one of those things"". I will be renting from Ohio Rental from now on, you know, it's just one of those things....",Negative,Desktop,Safari
Complete,2022-09-06T13:15:47Z,1,Keeps asking me to call for help. I can click around without help,Negative,Mobile,Chrome Mobile
Complete,2022-09-06T13:16:41Z,5,User friendly site. I wish it could track inventory and show you availability online,Mixed,Mobile,Safari mobile
Complete,2022-09-06T13:22:42Z,1,Was in the middle of a chat and agent closed the chat,Neutral,Mobile,Safari mobile
Complete,2022-09-06T13:23:27Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T13:25:36Z,1,should be able to stay logged in the whole time.  pretty slow to load.,Negative,Desktop,Microsoft Edge
Complete,2022-09-06T13:32:53Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T13:35:39Z,2,,,Desktop,Chrome
Complete,2022-09-06T13:36:29Z,2,The website looks nice but it is very slow to load and laggy often.,Mixed,Desktop,Chrome
Complete,2022-09-06T13:37:56Z,5,,,Desktop,Chrome
Complete,2022-09-06T13:38:06Z,1,,,Mobile,Safari mobile
Complete,2022-09-06T13:39:05Z,5,informative and comprehensive.  everything you may need is at your fingertips!,Positive,Desktop,Safari
Complete,2022-09-06T13:40:17Z,5,Employee assistance and ease of rental.,Neutral,Mobile,Safari mobile
Complete,2022-09-06T13:40:17Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-06T13:40:20Z,4,"Though it works well, there is still room for improvement.  Some items I couldn't find using the name I knew.  I was able to locate them in other ways -- such as jack hammer vs air hammer.",Mixed,Desktop,Microsoft Edge
Complete,2022-09-06T13:40:59Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T13:41:35Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T13:46:41Z,3,"Logs out of accounts too soon; appears to be still active in an account but has actually logged you out, so the Invoices tab doesn't load. You have to then log out and back in.",Negative,Desktop,Chrome
Complete,2022-09-06T13:48:24Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T13:53:22Z,4,Site can be a little hard to navigate.   Our account was recently updated and I see some enhancements.  So hoping that helps with finding information.,Mixed,Desktop,Chrome
Complete,2022-09-06T13:54:12Z,5,More specs on equipment would be helpful.,Negative,Mobile,Safari mobile
Complete,2022-09-06T13:57:19Z,1,,,Mobile,Safari mobile
Complete,2022-09-06T13:58:17Z,3,global invoice searches don't work properly for Canadian invoices.,Negative,Desktop,Chrome
Complete,2022-09-06T14:00:01Z,5,Very easy to reserve.,Positive,Desktop,Chrome
Complete,2022-09-06T14:00:07Z,5,Easy to navigate,Positive,Mobile,Safari mobile
Complete,2022-09-06T14:00:18Z,2,,,Mobile,Chrome Mobile
Complete,2022-09-06T14:00:22Z,2,"often not working.  For example, I am paying invoices right now and site is not closing out.  Wheel is spinning and spinning.  My internet connection is good.  
Thanks",Negative,Desktop,Safari
Complete,2022-09-06T14:01:11Z,5,,,Desktop,Chrome
Complete,2022-09-06T14:01:42Z,5,,,Desktop,Safari
Complete,2022-09-06T14:04:59Z,3,i would like to see a short video on what it looks like when used,Neutral,Desktop,Microsoft Edge
Complete,2022-09-06T14:05:05Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T14:09:33Z,1,Because it is harder to manage then the previous website and gives me a harder time,Mixed,Desktop,Chrome
Complete,2022-09-06T14:10:22Z,1,It doesnt really work. I have  not been able to rent equipment online since the update.,Negative,Desktop,Chrome
Complete,2022-09-06T14:11:34Z,3,,,Tablet,Google App
Complete,2022-09-06T14:12:04Z,5,Easy to navigate and all info right there.,Positive,Mobile,Chrome Mobile
Complete,2022-09-06T14:12:23Z,5,,,Desktop,Firefox
Complete,2022-09-06T14:14:55Z,4,"Clear, easy,",Positive,Desktop,Microsoft Edge
Complete,2022-09-06T14:16:10Z,5,,,Desktop,Chrome
Complete,2022-09-06T14:23:42Z,1,,,Desktop,Chrome
Complete,2022-09-06T14:24:05Z,4,G,Positive,Mobile,Safari mobile
Complete,2022-09-06T14:25:24Z,1,slow slow slow,Negative,Desktop,Chrome
Complete,2022-09-06T14:26:50Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T14:27:15Z,1,"Won't let me check out with my rental request. requires me to ""login"" and redirects me to the jobs and equipment page but won't let me finalize checkout",Negative,Desktop,Chrome
Complete,2022-09-06T14:33:20Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-06T14:34:57Z,2,Can’t get a real price for a tractor rental.,Negative,Tablet,Google App
Complete,2022-09-06T14:38:02Z,5,,,Desktop,Opera
Complete,2022-09-06T14:38:53Z,5,,,Mobile,Mobile Samsung Browser
Complete,2022-09-06T14:40:36Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T14:50:49Z,4,,,Desktop,Chrome
Complete,2022-09-06T14:58:57Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T14:59:13Z,1,,,Desktop,Chrome
Complete,2022-09-06T15:00:10Z,5,very helpfull,Positive,Desktop,Chrome
Complete,2022-09-06T15:00:12Z,1,Unable to log in with no access to support,Negative,Desktop,Chrome
Complete,2022-09-06T15:06:35Z,4,,,Desktop,Chrome
Complete,2022-09-06T15:07:18Z,5,,,Desktop,Chrome
Complete,2022-09-06T15:13:35Z,1,i am not receiving the verification code via email for next steps for Canada credit application,Negative,Desktop,Chrome
Complete,2022-09-06T15:13:59Z,4,"Joel in customer service was a 5, gave it a 4 because website showed a 12” chipper but that location only had a 9”",Mixed,Mobile,Safari mobile
Complete,2022-09-06T15:15:19Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T15:17:31Z,5,,,Desktop,Chrome
Complete,2022-09-06T15:17:34Z,5,it is easy to navigate and there are great explanations,Positive,Desktop,Microsoft Edge
Complete,2022-09-06T15:20:32Z,5,ease of use.,Positive,Desktop,Microsoft Edge
Complete,2022-09-06T15:20:52Z,5,easy navigation,Positive,Desktop,Chrome
Complete,2022-09-06T15:21:51Z,5,,,Desktop,Chrome
Complete,2022-09-06T15:22:16Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T15:22:20Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-06T15:22:31Z,5,web site was very informative. Found exactly what i was looking for.,Positive,Desktop,Chrome
Complete,2022-09-06T15:27:13Z,5,Immediate time and self navigating results,Positive,Desktop,Chrome
Complete,2022-09-06T15:29:22Z,5,,,Desktop,Chrome
Complete,2022-09-06T15:33:49Z,3,Didn't get chat answer,Negative,Mobile,Chrome Mobile
Complete,2022-09-06T15:33:51Z,3,Organization could be better,Negative,Mobile,Chrome Mobile
Complete,2022-09-06T15:40:01Z,2,Map sucks.  Clunky.  Takes too long to scroll around.  The site is generally too slow,Negative,Desktop,Safari
Complete,2022-09-06T15:41:37Z,4,,,Desktop,Safari
Complete,2022-09-06T15:42:35Z,5,,,Desktop,Chrome
Complete,2022-09-06T15:43:32Z,4,Nice people,Positive,Mobile,Safari mobile
Complete,2022-09-06T15:44:21Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T15:47:16Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-06T15:48:31Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T15:49:12Z,5,cuz y'all rock and the others suck,Negative,Desktop,Safari
Complete,2022-09-06T15:52:35Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T15:52:46Z,5,the website coupled with Michael McKay is very helpful,Positive,Desktop,Chrome
Complete,2022-09-06T15:54:44Z,4,,,Desktop,Chrome
Complete,2022-09-06T15:57:25Z,3,unable to request rental equip.  site giving errors.,Negative,Desktop,Chrome
Complete,2022-09-06T15:59:07Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T16:02:58Z,1,Website becomes unresponsive and crashes,Negative,Desktop,Chrome
Complete,2022-09-06T16:03:12Z,1,Not done it,Negative,Mobile,Chrome Mobile
Complete,2022-09-06T16:05:09Z,1,,,Desktop,Chrome
Complete,2022-09-06T16:08:24Z,5,Very responsive,Positive,Mobile,Safari mobile
Complete,2022-09-06T16:11:04Z,5,very helpful,Positive,Desktop,Chrome
Complete,2022-09-06T16:13:18Z,5,Javier is nice,Positive,Mobile,Safari mobile
Complete,2022-09-06T16:13:41Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T16:21:00Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T16:21:35Z,5,"quick, answered my question",Positive,Desktop,Microsoft Edge
Complete,2022-09-06T16:25:55Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T16:31:35Z,5,easy to use,Positive,Desktop,Chrome
Complete,2022-09-06T16:33:41Z,2,"Unresponsive, slow and sometimes redundant input functions",Negative,Desktop,Chrome
Complete,2022-09-06T16:37:06Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T16:38:25Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T16:41:33Z,5,Responsive. Great service. Brand new or near new equipment. Very happy with my rental.,Positive,Mobile,Safari mobile
Complete,2022-09-06T16:43:34Z,3,,,Desktop,Chrome
Complete,2022-09-06T16:45:09Z,5,,,Desktop,Safari
Complete,2022-09-06T16:46:11Z,5,Clear,Neutral,Mobile,Safari mobile
Complete,2022-09-06T16:51:33Z,1,"I have to call and play button pushing games to get someone to tell me that you ""sell"" used equipment but you don't.  You auction it making it impossible for a school to buy because I need three quotes at fixed prices. You suck",Negative,Desktop,Chrome
Complete,2022-09-06T16:52:50Z,5,,,Desktop,Chrome
Complete,2022-09-06T16:55:55Z,4,,,Desktop,Chrome
Complete,2022-09-06T16:55:58Z,5,,,Desktop,Chrome
Complete,2022-09-06T16:59:29Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T17:00:04Z,5,,,Desktop,Chrome
Complete,2022-09-06T17:02:20Z,5,Answered my questions,Positive,Mobile,Chrome Mobile
Complete,2022-09-06T17:04:58Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-06T17:05:11Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-06T17:06:12Z,5,Not sure,Neutral,Mobile,Chrome Mobile
Complete,2022-09-06T17:14:33Z,5,Yes access,Neutral,Mobile,Chrome Mobile
Complete,2022-09-06T17:15:28Z,3,"Not enough information available.  I want to know if this is a CD type ozone generator & if so, how many plates it has.  I also want to know if my local rental place has them on the shelf for pick up today or tomorrow",Negative,Desktop,Firefox
Complete,2022-09-06T17:20:15Z,2,the site does not work well,Negative,Desktop,Safari
Complete,2022-09-06T17:24:39Z,5,Very organized and detailed easy to find what I am looking for,Positive,Desktop,Chrome
Complete,2022-09-06T17:26:21Z,5,very helpful on the phone,Positive,Desktop,Chrome
Complete,2022-09-06T17:28:09Z,3,"The checkout process seems to work inconsistently. Sometimes I have to try to login half a dozen times before it actually works which isn't great. The overall usability is fine, though.",Mixed,Desktop,Microsoft Edge
Complete,2022-09-06T17:31:41Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-06T17:34:22Z,5,"easy to navigate, very informative",Positive,Desktop,Chrome
Complete,2022-09-06T17:35:00Z,5,BECAUSE WE THE BEST,Positive,Desktop,Chrome
Complete,2022-09-06T17:36:12Z,1,the ran over my lawn,Negative,Desktop,Microsoft Edge
Complete,2022-09-06T17:36:59Z,1,,,Desktop,Chrome
Complete,2022-09-06T17:38:22Z,5,,,Mobile,Firefox for iOS
Complete,2022-09-06T17:39:35Z,5,Site is easy to navigate and organized making it user friendly,Positive,Desktop,Microsoft Edge
Complete,2022-09-06T17:42:26Z,5,,,Desktop,Chrome
Complete,2022-09-06T17:42:34Z,4,,,Mobile,Safari mobile
Complete,2022-09-06T17:44:02Z,4,,,Desktop,Chrome
Complete,2022-09-06T17:45:22Z,5,,,Desktop,Chrome
Complete,2022-09-06T17:46:38Z,5,Hands down the easiest site of any rental company to navigate.,Positive,Desktop,Chrome
Complete,2022-09-06T17:46:59Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T17:52:43Z,5,spoke with Warren in HSV  Very helpful,Positive,Desktop,Chrome
Complete,2022-09-06T17:54:51Z,5,,,Mobile,Microsoft Edge mobile
Complete,2022-09-06T17:54:57Z,4,,,Desktop,Chrome
Complete,2022-09-06T17:55:50Z,5,,,Mobile,Safari mobile
Complete,2022-09-06T17:58:26Z,5,,,Desktop,Chrome
Complete,2022-09-06T18:09:41Z,1,"Nothing ever loads, I struggle with paying invoices every time I log into the website.",Negative,Desktop,Chrome
Complete,2022-09-06T18:11:03Z,5,5,Neutral,Mobile,Chrome Mobile
Complete,2022-09-06T18:12:12Z,3,Hard to navigate and find the tool needed.,Negative,Mobile,Microsoft Edge mobile
Complete,2022-09-06T18:17:40Z,5,,,Mobile,Google App
Complete,2022-09-06T18:18:57Z,3,,,Mobile,Safari mobile
Complete,2022-09-06T18:21:30Z,1,cant get into the portal,Negative,Desktop,Chrome
Complete,2022-09-06T18:25:50Z,5,it was clear and easy to navagate.,Positive,Desktop,Chrome
Complete,2022-09-06T18:30:38Z,4,,,Desktop,Chrome
Complete,2022-09-06T18:32:53Z,1,Now having to change the date back to when invoices are due.  Makes it harder to pay,Negative,Desktop,Chrome
Complete,2022-09-06T18:33:03Z,2,"When moving between accounts or having to make payments it is very, very slow.  And, it keeps timing out on me.",Negative,Desktop,Chrome
Complete,2022-09-06T18:33:27Z,5,,,Desktop,Chrome
Complete,2022-09-06T18:34:00Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-06T18:40:01Z,5,,,Desktop,Chrome
Complete,2022-09-06T18:41:52Z,1,The previous iteration of the locations tab was significantly better.,Positive,Desktop,Chrome
Complete,2022-09-06T18:43:13Z,3,,,Mobile,Google App
Complete,2022-09-06T18:43:34Z,2,,,Desktop,Chrome
Complete,2022-09-06T18:43:56Z,1,stop,Negative,Desktop,Chrome
Complete,2022-09-06T18:48:09Z,1,could not use my customer number to get access to set up a new account.,Negative,Desktop,Chrome
Complete,2022-09-06T18:51:53Z,3,,,Desktop,Chrome
Complete,2022-09-06T18:52:47Z,5,easy to use,Positive,Desktop,Microsoft Edge
Complete,2022-09-06T18:53:22Z,5,Willa was very helpful,Positive,Mobile,Safari mobile
Complete,2022-09-06T18:56:18Z,5,I spoke to a representative on the phone today about a rental for 23 September he was very helpful,Positive,Mobile,Chrome Mobile
